taxon_name,subphylum,class,order,suborder,superfamily,family,taxon_subfamily,taxon_genus,fad_int,lad_int,fad_age,lad_age,max_length,calc_max_vol
Bruntonathyris,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Cleiothyridininae,Bruntonathyris,Tournaisian,Visean,358.9,330.9,34.02666667,8936.410851
Fastigata,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Didymothyridinae,Fastigata,Lochkovian,Lochkovian,419.2,410.8,7.466666667,111.3557374
Mica,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Didymothyridinae,Mica,Emsian,Emsian,407.6,393.3,5.793333333,53.46887063
Pygmis,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Didymothyridinae,Pygmis,Famennian,Famennian,372.2,358.9,7.09,95.87725356
Svetlania,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Didymothyridinae,Svetlania,Lochkovian,Givetian,419.2,382.7,13.20333333,578.7130882
Homeathyris,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Homeathyridinae,Homeathyris,Ludfordian,Ludfordian,425.6,423,15.3,886.1893125
Hexarhytis,,Rhynchonellata,Athyridida,Athyrididina,Athyridoidea,Athyrididae,Plicathyridinae,Hexarhytis,Lochkovian,Eifelian,419.2,387.7,34.88,9599.853232
Cammerista,,Rhynchonellata,Athyridida,Athyrididina,Meristelloidea,Meristidae,Meristinae,Cammerista,Rhuddanian,Pragian,443.8,407.6,10.67647059,313.1322023
Muhuathyris,,Rhynchonellata,Athyridida,Athyrididina,Meristelloidea,Meristidae,,Muhuathyris,Tournaisian,Tournaisian,358.9,346.7,21.85384615,2484.269292
Bimeristina,,Rhynchonellata,Athyridida,Athyrididina,Meristelloidea,,,Bimeristina,Pragian,Pragian,410.8,407.6,23.86,3202.422702
Fayettella,,Rhynchonellata,Athyridida,Athyrididina,Meristelloidea,,,Fayettella,Aeronian,Aeronian,440.8,438.5,5.358730159,42.67601325
Iuxtathyris,,Rhynchonellata,Athyridida,Athyrididina,Meristelloidea,,,Iuxtathyris,Pragian,Pragian,410.8,407.6,16.04347826,1016.498995
Metathytisina,,Rhynchonellata,Athyridida,Athyrididina,Retzielloidea,Retziellidae,,Metathytisina,Aeronian,Aeronian,440.8,438.5,12.56956522,501.9915362
Coveenia,,Rhynchonellata,Athyridida,Retziidina,Retzioidea,Neoretziidae,Hustediinae,Coveenia,Tournaisian,Visean,358.9,330.9,14.97,832.0460458
Tuberculatospira,,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Tuberculatospira,Emsian,Eifelian,407.6,387.7,7.730909091,123.1350219
Heckerella,,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Heckerella,Frasnian,Frasnian,382.7,372.2,23.01333333,2884.776551
Istokina,,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Atrypinellinae,Istokina,Pridolian,Pridolian,423,419.2,18.1,1440.625804
Plesicarinata,,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Plesicarinata,Pridolian,Eifelian,423,387.7,8.586666667,166.8037188
Christiferina,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Dalmanellidae,Dalmanellinae,Christiferina,Sandbian,Caradoc,458.4,449,8.82,180.2484278
Pelecymya,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Dalmanellidae,Isorthinae,Pelecymya,Lochkovian,Lochkovian,419.2,410.8,9.312,210.8779213
Templeella,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Dalmanellidae,Templeellinae,Templeella,Ashgill,Telychian,449,433.4,5.663,50.06448177
Haymina,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Harknessellidae,,Haymina,Darriwilian,Darriwilian,467.3,458.4,28.17,5175.899242
Fehamaya,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Heterorthidae,,Fehamaya,Ashgill,Hirnantian,449,443.8,21.66470588,2422.61236
Tenuiseptorthis,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Paurorthidae,,Tenuiseptorthis,Darriwilian,Darriwilian,467.3,458.4,4.419,24.43858103
Elsaella,,Rhynchonellata,Orthida,Dalmanellidina,Dalmanelloidea,Platyorthidae,,Elsaella,Ashgill,Ashgill,449,443.8,9.168085106,201.5921811
Wangyuella,,Rhynchonellata,Orthida,Dalmanellidina,Enteletoidea,Chrustenoporidae,,Wangyuella,Ashgill,Ashgill,449,443.8,9.11,197.9215401
Destombesium,,Rhynchonellata,Orthida,Dalmanellidina,Enteletoidea,Draboviidae,Draboviinae,Destombesium,Sandbian,Hirnantian,458.4,443.8,25.82666667,4026.53909
Alocorthis,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Archaeorthidae,,Alocorthis,Floian,Dapingian,477.7,467.3,5.30375,41.42231314
Celsiorthis,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Orthidae,,Celsiorthis,Floian,Dapingian,477.7,467.3,12.048,444.1011818
Dichthofera,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Orthidae,,Dichthofera,Ashgill,Ashgill,449,443.8,5.1475,37.99150294
Orthokopis,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Orthidae,,Orthokopis,Rhuddanian,Telychian,443.8,433.4,8.52,163.0867932
Tuvinia,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Orthidiellidae,,Tuvinia,Sandbian,Caradoc,458.4,449,8.4325,158.2911282
Styxorthis,,Rhynchonellata,Orthida,Orthidina,Orthoidea,Productorthidae,Productorthinae,Styxorthis,Floian,Dapingian,477.7,467.3,12.44,487.1762333
Roanella,,Rhynchonellata,Orthida,Orthidina,Plectorthoidea,Eoorthidae,,Roanella,Paibian,Stage 10,497,485.4,12.18571429,458.9372119
Giraldibella,,Rhynchonellata,Orthida,Orthidina,Plectorthoidea,Giraldiellidae,,Giraldibella,Ashgill,Homerian,449,427.4,14.29,727.4013387
Siljanostrophia,,Rhynchonellata,Orthida,Orthidina,Plectorthoidea,Platystrophiidae,,Siljanostrophia,Ashgill,Ashgill,449,443.8,11.23666667,363.0295441
Herbertella,,Rhynchonellata,Orthida,Orthidina,Plectorthoidea,Plectorthidae,,Herbertella,Sandbian,Hirnantian,458.4,443.8,30.54,6537.586858
Weberorthis,,Rhynchonellata,Orthida,Orthidina,Plectorthoidea,Plectorthidae,,Weberorthis,Sandbian,Caradoc,458.4,449,19.576,1807.112455
Antirhynochonella,,Rhynchonellata,Pentamerida,Pentameridina,Clorindoidea,Clorindidae,Clorindinae,Antirhynochonella,Aeronian,Givetian,440.8,382.7,15.28,882.8441672
Barrandian,,Rhynchonellata,Pentamerida,Pentameridina,Clorindoidea,Clorindidae,Clorindinae,Barrandian,Gorstian,Pridolian,427.4,419.2,25.77,4001.048688
Indaclor,,Rhynchonellata,Pentamerida,Pentameridina,Clorindoidea,Clorindidae,Clorindinae,Indaclor,Homerian,Ludfordian,430.5,423,13.776,654.2998112
Gashanomiaoia,,Rhynchonellata,Pentamerida,Pentameridina,Gypiduloidea,Gypidulidae,Gypidulinae,Gashanomiaoia,Pridolian,Pragian,423,407.6,24.27,3364.124423
Levigypa,,Rhynchonellata,Pentamerida,Pentameridina,Gypiduloidea,Gypidulidae,Gypidulinae,Levigypa,Emsian,Emsian,407.6,393.3,21.25,2290.94732
Multicosta,,Rhynchonellata,Pentamerida,Pentameridina,Gypiduloidea,Gypidulidae,Gypidulinae,Multicosta,Lochkovian,Eifelian,419.2,387.7,32.03,7502.941328
Sieberelloides,,Rhynchonellata,Pentamerida,Pentameridina,Gypiduloidea,Gypidulidae,Gypidulinae,Sieberelloides,Emsian,Eifelian,407.6,387.7,34.12,9007.465634
Severella,,Rhynchonellata,Pentamerida,Pentameridina,Pentameroidea,Subrianidae,Conchidiinae,Severella,Sheinwoodian,Ludfordian,433.4,423,14.72,792.5026557
Aenigmastrpohia,,Rhynchonellata,Pentamerida,Pentameridina,Stricklandioidea,Aenigmastrophiidae,,Aenigmastrpohia,Gorstian,Ludfordian,427.4,423,69.02,69060.4074
Chiastodoca,,Rhynchonellata,Pentamerida,Pentameridina,Stricklandioidea,Stricklandiidae,Kulumbellinae,Chiastodoca,Aeronian,Telychian,440.8,433.4,25.56,3907.505072
Aeningmastricklandia,,Rhynchonellata,Pentamerida,Pentameridina,Stricklandioidea,Stricklandiidae,Stricklandiinae,Aeningmastricklandia,Aeronian,Aeronian,440.8,438.5,27.075,4615.332834
Stricklandisrophia,,Rhynchonellata,Pentamerida,Pentameridina,Stricklandioidea,Stricklandistrophiidae,,Stricklandisrophia,Telychian,Telychian,438.5,433.4,15.54,926.979671
Branconia,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Camerellidae,Camerellinae,Branconia,Sandbian,Caradoc,458.4,449,25.97,4091.488413
Idiostophia,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Camerellidae,Camerellinae,Idiostophia,Floian,Darriwilian,477.7,458.4,16.26666667,1057.924343
Metacameralla,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Parallelelasmatidae,,Metacameralla,Darriwilian,Caradoc,467.3,449,25.06,3690.567753
Schizotrophina,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Parallelelasmatidae,,Schizotrophina,Sandbian,Caradoc,458.4,449,6.546666667,76.13824441
Eosostrophina,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Parastrophinidae,,Eosostrophina,Ashgill,Katian,449,445.2,15.865,984.1468562
Jolkinia,,Rhynchonellata,Pentamerida,Syntrophiidina,Camerelloidea,Parastrophinidae,,Jolkinia,Sheinwoodian,Homerian,433.4,427.4,21.16,2263.00613
Punastrophia,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Clarkellidae,,Punastrophia,Floian,Dapingian,477.7,467.3,12.14,453.9770091
Syntrophiodies,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Eostrophiidae,,Syntrophiodies,Guzhangian,Guzhangian,500.5,497,19.94,1905.981617
Eosyntrophopsis,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Huenellidae,Huenellinae,Eosyntrophopsis,Tremadocian,Tremadocian,485.4,477.7,30.25,6359.706873
Rhabdostrophia,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Huenellidae,Huenellinae,Rhabdostrophia,Floian,Darriwilian,477.7,458.4,20.94,2195.646145
Radkeina,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Huenellidae,Mesonomiinae,Radkeina,Age 10,Age 10,489.5,485.4,8.06,138.9076953
Rosella,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Syntrophiidae,Xenelasmatinae,Rosella,Floian,Dapingian,477.7,467.3,23.2,2952.949597
Talovia,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Tetralobulidae,Punctolirinae,Talovia,Darriwilian,Darriwilian,467.3,458.4,13.88666667,669.6125136
Plectrophia,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Tetralobulidae,Syntrophopsinae,Plectrophia,Jiangshanian,Jiangshanian,494,489.5,13.02,555.7837436
Disepta,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Tetralobulidae,Tetralobulinae,Disepta,Tremadocian,Tremadocian,485.4,477.7,13.815,659.6697238
Doloesella,,Rhynchonellata,Pentamerida,Syntrophiidina,Porambonitoidea,Tetralobulidae,Tetralobulinae,Doloesella,Floian,Dapingian,477.7,467.3,9.185,202.6694117
Leptolepyron,,Rhynchonellata,Rhynchonellida,,Ancistrorhynchoidea,Niorhynicidae,,Leptolepyron,Rhuddanian,Telychian,443.8,433.4,15.24,876.1786785
Ellesmerhynchia,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Camarotoechiidae,Camarotoechiinae,Ellesmerhynchia,Emsian,Eifelian,407.6,387.7,17.44,1293.925105
Abramovia,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Basilicorhynchinae,Abramovia,Emsian,Famennian,407.6,358.9,22.33,2644.011147
Navalicria,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Calvinariinae,Navalicria,Frasnian,Frasnian,382.7,372.2,23.65,3121.607279
Tchernarhynchia,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Calvinariinae,Tchernarhynchia,Frasnian,Frasnian,382.7,372.2,35.11,9784.018508
Tomestenoprhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Calvinariinae,Tomestenoprhynchus,Frasnian,Frasnian,382.7,372.2,37.97,12270.10521
Vincalaria,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Calvinariinae,Vincalaria,Frasnian,Frasnian,382.7,372.2,16.62,1125.737517
Momarhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Gigantorhynchinae,Momarhynchus,Famennian,Famennian,372.2,358.9,50.02,27223.30394
Mononusphaericorhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Mononusphaericorhynchus,Givetian,Givetian,387.7,382.7,16.16666667,1039.229772
Parvulaltarostrum,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Parvulaltarostrum,Frasnian,Frasnian,382.7,372.2,13.18,575.7610811
Sphaeridiorhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Sphaeridiorhynchus,Famennian,Famennian,372.2,358.9,21.91,2502.770154
Tebetorhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Tebetorhynchus,Emsian,Emsian,407.6,393.3,40.99,15308.96975
Yocrarhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Yocrarhynchus,Frasnian,Frasnian,382.7,372.2,19.12,1688.068485
Ypilorhynchus,,Rhynchonellata,Rhynchonellida,,Camarotoechioidea,Leiorhynchidae,Leiorhynchinae,Ypilorhynchus,Eifelian,Givetian,393.3,382.7,37.72,12037.97724
Woodwardirhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Cyclothyrididae,Cyclothyridinae,Woodwardirhynchia,Turonian,Maastrichtian,93.9,66,22.72413793,2781.205421
Pemphixina,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Hemithirididae,,Pemphixina,Holocene,Holocene,0.0117,0,18.73,1590.424221
Paraplicirhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Notosariidae,,Paraplicirhynchia,Ypresian,Priabonian,56,33.9,18.57333333,1552.265088
Lessinirhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Septirhynchiidae,,Lessinirhynchia,Callovian,Callovian,166.1,163.5,40.09,14357.1703
Begiarslania,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Tetrarhynchiidae,Cretirhynchiinae,Begiarslania,Maastrichtian,Maastrichtian,72.1,66,16.49,1100.46668
Harmignirhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Tetrarhynchiidae,Cretirhynchiinae,Harmignirhynchia,Campanian,Campanian,83.6,72.1,17.70833333,1352.326857
Homaletarhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Tetrarhynchiidae,Cretirhynchiinae,Homaletarhynchia,Santonian,Maastrichtian,86.3,66,20.57754011,2087.551993
Lewesirhynchia,,Rhynchonellata,Rhynchonellida,,Hemithiridoidea,Tetrarhynchiidae,Cretirhynchiinae,Lewesirhynchia,Coniacian,Maastrichtian,89.8,66,23.47457627,3055.130167
Hampsia,,Rhynchonellata,Rhynchonellida,,Lambdarinoidea,Lambdarinidae,Lambdarininae,Hampsia,Visean,Visean,346.7,330.9,1.269545455,0.663668985
Compsothyris,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Frieleiinae,Compsothyris,Holocene,Holocene,0.0117,0,19.39,1757.913886
Frieleia,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Frieleiinae,Frieleia,Danian,Messinian,66,5.333,15.83,977.882616
Grammetaria,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Frieleiinae,Grammetaria,Holocene,Holocene,0.0117,0,17.91,1397.335153
Abyssorhynchia,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Hispanirhynchiinae,Abyssorhynchia,Holocene,Holocene,0.0117,0,16.11,1028.73277
Manithyris,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Hispanirhynchiinae,Manithyris,Holocene,Holocene,0.0117,0,16.42666667,1088.290891
Neorhynchia,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,Neorhynchiinae,Neorhynchia,Holocene,Holocene,0.0117,0,12.205,461.0403833
Parasphenarina,,Rhynchonellata,Rhynchonellida,,Norelloidea,Frieleiidae,,Parasphenarina,Holocene,Holocene,0.0117,0,3.764,15.36842427
Batangorhynchia,,Rhynchonellata,Rhynchonellida,,Norelloidea,Norellidae,Monticlarellinae,Batangorhynchia,Ladinian,Ladinian,242,237,17.3,1264.120994
Tethyrhynchia,,Rhynchonellata,Rhynchonellida,,Norelloidea,Tethyrhynchiidae,,Tethyrhynchia,Holocene,Holocene,0.0117,0,1.0184,0.350890624
Chalimia,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Aseptirhynchiidae,,Chalimia,Eifelian,Eifelian,393.3,387.7,9.43,218.6968911
Polyptychorhynchus,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Aseptirhynchiidae,,Polyptychorhynchus,Famennian,Famennian,372.2,358.9,51.2,29121.81938
Acanthobasiliola,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Basiliolidae,Acanthobasiliolinae,Acanthobasiliola,Aquitanian,Holocene,23.03,0,19.72333333,1846.716169
Basiliolella,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Basiliolidae,Basiliolinae,Basiliolella,Holocene,Holocene,0.0117,0,14.72666667,793.5408401
Orbirhynchopsis,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Basiliolidae,Pamirorhynchiinae,Orbirhynchopsis,Callovian,Callovian,166.1,163.5,14.9,820.8468059
Striarina,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Basiliolidae,,Striarina,Holocene,Holocene,0.0117,0,12.225,463.2280988
Cryotorhynchia,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Erymnariidae,Cryptorhynchiinae,Cryotorhynchia,Aalenian,Kimmeridgian,174.1,152.1,10.48333333,297.0331579
Caucasella,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Erymnariidae,Septocrurellinae,Caucasella,Bajocian,Kimmeridgian,170.3,152.1,21.59,2398.537941
Mirantesia,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Petasmariidae,,Mirantesia,Eifelian,Eifelian,393.3,387.7,9.862857143,248.9982347
Aikarhyncha,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Pugnacidae,,Aikarhyncha,Pragian,Pragian,410.8,407.6,8.8575,182.473099
Cavastisinurostrum,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Pugnacidae,,Cavastisinurostrum,Famennian,Famennian,372.2,358.9,10.485,297.1697125
Dimensionaequalirsostrum,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Pugnacidae,,Dimensionaequalirsostrum,Famennian,Famennian,372.2,358.9,16.39,1081.282202
Iphinerrhynx,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Rozmanariidae,,Iphinerrhynx,Pragian,Pragian,410.8,407.6,5.116,37.32320258
Leptoterorhynchus,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Rozmanariidae,,Leptoterorhynchus,Famennian,Famennian,372.2,358.9,17.935,1402.981987
Novaplatirostrum,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Rozmanariidae,,Novaplatirostrum,Famennian,Famennian,372.2,358.9,24.68,3531.075873
Phacoiderhynchus,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Rozmanariidae,,Phacoiderhynchus,Famennian,Famennian,372.2,358.9,30.02,6220.903593
Tetragonorhynchus,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Rozmanariidae,,Tetragonorhynchus,Famennian,Famennian,372.2,358.9,25.7,3969.706576
Taksarhynchia,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Yunnanelidae,,Taksarhynchia,Famennian,Famennian,372.2,358.9,30.77,6680.954767
Ladogiodies,,Rhynchonellata,Rhynchonellida,,Pugnacoidea,Yunnanellidae,,Ladogiodies,Givetian,Frasnian,387.7,372.2,27.93,5049.427656
Echinirhychia,,Rhynchonellata,Rhynchonellida,,Rhynchonelloidea,Acanthothirididae,Acanthorhynchiinae,Echinirhychia,Oxfordian,Aptian,163.5,113,12.99,552.0892379
Himalarihynchia,,Rhynchonellata,Rhynchonellida,,Rhynchonelloidea,Rhynchonellidae,Ivanoviellinae,Himalarihynchia,Norian,Norian,227,208.5,11.15333333,355.2998831
Grestenella,,Rhynchonellata,Rhynchonellida,,Rhynchonelloidea,Rhynchonellidae,Rhynchonellinae,Grestenella,Hettangian,Toarcian,201.3,174.1,27.79333333,4978.321134
Superbirhyncha,,Rhynchonellata,Rhynchonellida,,Rhynchonelloidea,Rhynchonellidae,Uralorhynchiinae,Superbirhyncha,Norian,Norian,227,208.5,29.2,5742.19438
Greira,,Rhynchonellata,Rhynchonellida,,Rhynchoporoidea,Rhynchoporidea,Greirinae,Greira,Famennian,Famennian,372.2,358.9,15.96,1001.281967
Pacificocelia,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Leptocoeliidae,,Pacificocelia,Lochkovian,Eifelian,419.2,387.7,19.02666667,1664.353689
Platytrochalos,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Leptocoeliidae,,Platytrochalos,Rhuddanian,Telychian,443.8,433.4,9.754666667,241.1827523
Zlichlorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Machaerariidae,,Zlichlorhynchus,Pragian,Emsian,410.8,393.3,10.06785714,264.2576946
Orthorhynchyllion,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Orthorhynchulidae,,Orthorhynchyllion,Ashgill,Ashgill,449,443.8,14.69,787.8418203
Hypsisptycha,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Rhynchotrematidae,Lepidocyclinae,Hypsisptycha,Ashgill,Ashgill,449,443.8,11.92,430.596246
Rhytidorhaschis,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Rhynchotrematidae,Lepidocyclinae,Rhytidorhaschis,Telychian,Gorstian,438.5,425.6,11.30666667,369.6068036
Alotostrum,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Hemitoechiinae,Alotostrum,Emsian,Emsian,407.6,393.3,11.91,429.5526407
Hunanotoechia,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Hunanotoechia,Frasnian,Frasnian,382.7,372.2,10.18,272.8580145
Orophomesorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Orophomesorhynchus,Famennian,Famennian,372.2,358.9,22,2532.609804
Paropamisorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Paropamisorhynchus,Frasnian,Famennian,382.7,358.9,25.33,3806.707033
Piridiorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Piridiorhynchus,Famennian,Famennian,372.2,358.9,22.35,2650.863807
Poleomesorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Poleomesorhynchus,Frasnian,Frasnian,382.7,372.2,15.50909091,921.6588925
Porthmorhynchus,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Porthmorhynchus,Frasnian,Frasnian,382.7,372.2,14.23,718.6059633
Saxulirostrum,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Ripidiorhynchinae,Saxulirostrum,Frasnian,Frasnian,382.7,372.2,9.79,243.7172502
Bortegitoechia,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Trigonirhynchiinae,Bortegitoechia,Lochkovian,Lochkovian,419.2,410.8,14.97333333,832.5818211
Tectogonotoechia,,Rhynchonellata,Rhynchonellida,,Rhynchotrematoidea,Trigonirhynchiidae,Trigonirhynchiinae,Tectogonotoechia,Lochkovian,Lochkovian,419.2,410.8,14.94,827.2342145
Septacameralla,,Rhynchonellata,Rhynchonellida,,Stenoscismatoidea,Psilocamaridae,Cyrolexinae,Septacameralla,Asselian,Kungurian,298.9,272.95,7.263333333,102.8120771
